ASV_ID	Phylum	Class	Order	Family	Genus	Species	pct_identity	status	records	selected_level	BIN	flags	Original_OTU_Count
eb28be54d00ca3228c43d131c5822ce2	Arthropoda	Insecta	Hemiptera				85.266	public	2	Order		1--2	1
139aac61f5719a55e536b680b70c2985	Arthropoda	Insecta	Lepidoptera				87.5	public	1	Order		1--4	1
64e8693fcce5bdfbe1c6205987597f7f	Arthropoda	Insecta	Hymenoptera				85.197	public	1	Order		4	1
ea85a0125a50e3de1d16040403efd959	Arthropoda	Insecta	Lepidoptera				85.05	public	1	Order		1--4	1
c672a8f06e3572c7b6a61c47dd0f4b76	Arthropoda	Insecta	Lepidoptera				87.5	public	1	Order		1--4	1
bd94d747a622d27b33a5f53361641ecd	Arthropoda	Insecta	Hymenoptera				86.604	public	1	Order		2--4	1
7e84a6cac7da0f66da195a0e21534f2c	Arthropoda	Diplopoda	Julida	Julidae	Brachyiulus	Brachyiulus bagnalli	98.428	public	1	Species	BOLD:ACB4623	4	1
7fa4cc1d739e1d955833de32ad47c825	Arthropoda	Insecta	Hymenoptera				85.047	public	1	Order		4	1
b9b7b862d12b06cad19773d8afbacf7a	Arthropoda	Insecta	Hemiptera				86.859	public	2	Order		1--2	1
541c9cef6d79aef21b2ecbbec9f6f944	Arthropoda	Insecta	Lepidoptera				85.623	public	1	Order		1--4	1
8b57a7e39145c16551de00b4a8610e35	Arthropoda	Insecta	Hymenoptera				86.562	public	1	Order		2--4	1
03481f1c9feae9ddb422d2dc81c55286	Arthropoda	Insecta	Hemiptera				86.817	public	2	Order		1--2	1
c5b971431f064d17de1710a9a039520f	Arthropoda	Insecta	Hymenoptera				87.461	public	1	Order		4	1
6e49e3453d0940f24fb07462c3d24cb4	Arthropoda	Insecta	Lepidoptera				85.623	public	1	Order		1--4	1
f64f8c62efee1f6a80e4f8e1530d8752	Arthropoda	Insecta	Coleoptera				86.916	public	2	Order		2	1
4be05a2f5306a23e4a20fc2c036a71da	Arthropoda	Insecta	Hymenoptera				86.25	public	1	Order		4	1
368a9ca08c4fba3896e1312451c31609	Arthropoda	Insecta	Hymenoptera				87.421	public	1	Order		4	1
a8b880072db9cb7796eb53b391446bd0	Arthropoda	Insecta	Hymenoptera				85.35	public	1	Order		4	1
687bbccaff81ddaf9a00f9ea150a52da	Arthropoda	Chilopoda	Geophilomorpha				85.231	public	1	Order		4	1
f3ff10ea96e67cfe24719ff7a9be9f52	Arthropoda	Diplopoda	Julida	Julidae	Brachyiulus	Brachyiulus bagnalli	98.423	public	1	Species	BOLD:ACB4623	4	1
96fe463c3d87a32eefa595bb56750f9d	Arthropoda	Insecta	Hymenoptera				85.893	public	1	Order		2--4	1
7c9177ad4cfcf3f32a16f0bd12c2aff4	Arthropoda	Insecta	Hymenoptera				86.25	public	1	Order		4	1
a8e43b0047b40762bfe263e23552f8f1	Arthropoda	Insecta	Hymenoptera				85.849	public	1	Order		2--4	1
9fa4ded8bb218deef25182d3844fdfaf	Arthropoda	Insecta	Hymenoptera				87.774	public	1	Order		4	1
fb0e8ce851cfc4423e3a3624ccf802a1	Arthropoda	Insecta	Hymenoptera				85.625	public	1	Order		4	1
f756c59d9eb839b115bb9eb227b34d66	Arthropoda	Insecta	Lepidoptera				86.139	public	2	Order		1--2	1
dc9bd4fc3c495a20021287e3a18234cb	Arthropoda	Insecta	Hemiptera	Miridae	Phytocoris		96.226	public	2	Genus		1	1
9c93612a8f5c1ed3751041cd940b651b	Arthropoda	Insecta	Hymenoptera				86.207	public	1	Order		4	1
94c002c5c5fd3e23262a0d5178ab7f29	Arthropoda	Insecta	Coleoptera				86.875	public	2	Order		2	1
bf749ecc14544a9aa87ba1461b1bf392	Arthropoda	Insecta	Hemiptera				85.893	public	2	Order		1--2	1
31255dd183b3b03dc3d9ac560fa6f416	Arthropoda	Insecta	Hemiptera				86.859	public	2	Order		1--2	1
effdc4eac7a931607b37a6c2648e45ee	Arthropoda	Insecta	Hemiptera				85.22	public	2	Order		1--2	1
66ceb639fc246d6ac2590209b4e93d62	Arthropoda	Insecta	Lepidoptera				86.139	public	2	Order		1--2	1
802c26cbbf2c6a6e8837c6454bd9be32	Arthropoda	Insecta	Coleoptera				86.769	public	2	Order		2	1
5c49b742b778b594be4ceaed95e2b34e	Arthropoda	Insecta	Hymenoptera				86.207	public	1	Order		4	1
1948b8f20ad4bc1ece7d27e420d36a75	Arthropoda	Insecta	Lepidoptera				85.05	public	1	Order		1--4	1
dd293826ceae1dbc79296e202e5ec916	Arthropoda	Insecta	Hymenoptera				87.774	public	1	Order		4	1
8b8afac1a5414d819e71be2424bf02ea	Arthropoda	Insecta	Hymenoptera				85.58	public	1	Order		4	1
a93d0349f25c8a5eb8530bf6085a754b	Arthropoda	Insecta	Hemiptera	Miridae	Phytocoris		96.215	public	2	Genus		1	1
9836d30fc7e68de77ca1c8e3812ef1bb	Arthropoda	Insecta	Hymenoptera				85.938	public	1	Order		4	1
6177408eff51f131b64c721ff1d3629d	Arthropoda	Insecta	Hemiptera				85.849	public	2	Order		1--2	1
7e3c3c7bca7121471e5ad8ae764a58b4	Arthropoda	Insecta	Lepidoptera				87.179	public	1	Order		1--4	1
052af6e7ce8a125dccd7a97360a85806	Arthropoda	Insecta	Hymenoptera				87.147	public	1	Order		4	1
7256652f757425fc21aaf81e3a04e86e	Arthropoda	Insecta	Hymenoptera				85.893	public	1	Order		2--4	1
0a07be8d4bcab0d38effd8f3610959e7	Arthropoda	Insecta	Hemiptera				86.538	public	2	Order		1--2	1
a8fda61267b6ac73b9cc5869cf540aa9	Arthropoda	Insecta	Hymenoptera				85.849	public	1	Order		2--4	1
d49b4fa88ac5b0853c9b1b54cba3f098	Arthropoda	Insecta	Hymenoptera				85.625	public	1	Order		4	1
2f69f7a8742099eadbb4507e5bbfb6f2	Arthropoda	Insecta	Hemiptera				85.535	public	2	Order		1--2	1
382226f8f416f50ba52af912dc2954f0	Arthropoda	Insecta	Lepidoptera				86.562	public	1	Order		1--4	1
b760d14807d78a411b46e73620d6f1a0	Arthropoda	Insecta	Lepidoptera	Gracillariidae			90.385	public	1	Family		1--4	1
8058326beb55602e96c4c4bad20f13ee	Arthropoda	Insecta	Hymenoptera				87.107	public	1	Order		4	1
6adb05037988220ba0455948368a28c1	Arthropoda	Insecta	Hymenoptera				85.032	public	1	Order		4	1
baea16e0036c812b8bb567d03faf508d	Arthropoda	Insecta	Hemiptera				86.495	public	2	Order		1--2	1
c325e30c37c4cdf032177ad1eef5d567	Arthropoda	Insecta	Lepidoptera				86.139	public	2	Order		1--2	1
999eb5dd70bdc7be73849749b4be3787	Arthropoda	Insecta	Hemiptera				87.043	public	2	Order		1--2	1
85cea9a8f0e7646f64f73b718b03783f	Arthropoda	Insecta	Lepidoptera				87.179	public	1	Order		1--4	1
605ccb67effb22c49f77f398526e1217	Arthropoda	Insecta	Hemiptera				85.032	public	2	Order		1--2	1
d641deea52085d1f1f17dfdda339b914	Arthropoda	Insecta	Hemiptera				85.079	public	2	Order		1--2	1
95e1813804614c08fbb2f6740b95927b	Arthropoda	Insecta	Coleoptera				86.728	public	2	Order		2	1
1f754146f880a16ebe2a9af258327fd3	Arthropoda	Insecta	Hemiptera				85.05	public	2	Order		1--2	1
4584d12429e0bee445043400797d5467	Arthropoda	Insecta	Hymenoptera				85.312	public	1	Order		4	1
12c3680f9a34bef4554bdd722ece7b7b	Arthropoda	Insecta	Hemiptera				87.421	public	2	Order		1--2	1
d7f6d3e8b8fccb112284559d371bd7d3	Arthropoda	Insecta	Hymenoptera				87.188	public	1	Order		2--4	1
0a4c15cb15eb6799b4606973c47d9bbe	Arthropoda	Insecta	Hemiptera	Miridae	Phytocoris		96.226	public	2	Genus		1	1
dc60d624abb7506ecfe3a681a85cb59e	Arthropoda	Collembola	Neelipleona	Neelidae			90.432	public	3	Family			1
8f7b16dba70601a7b98aa173bafce17e	Arthropoda	Insecta	Hymenoptera				86.792	public	1	Order		4	1
8b0e6a5f976f57a623ef05dcee1b4e4e	Arthropoda	Insecta	Lepidoptera				85.032	public	1	Order		1--2--4	1
54d76e3d0f466bfa577cfb8d0ad0b9ae	Arthropoda	Insecta	Lepidoptera				85.67	public	1	Order		1--4	1
4e2f87c1293a40da0488db8f5da7cb63	Arthropoda	Insecta	Coleoptera	Curculionidae	Polydrusus	Polydrusus formosus	100.0	public	42	Species	BOLD:ACO8630;BOLD:AEA5959;BOLD:AAB8911;BOLD:AEM7994;BOLD:AED1211	5	1
06e74d1caf405430b00e0c2b96d69ea5	Arthropoda	Insecta	Hymenoptera				87.5	public	1	Order		4	1
3bf7be5781bc6cf96c83b3c65bc17df6	Arthropoda	Insecta	Lepidoptera				86.604	public	1	Order		1--2--4	1
fb08fe1a5b5513d57eed463d4fe949f3	Arthropoda	Insecta	Hymenoptera				85.625	public	1	Order		4	1
e9495f7b2c263d5ff81423c0bc43447d	Arthropoda	Insecta	Lepidoptera				86.562	public	1	Order		1--4	1
c58ad74e5e3ca3953892f8e28d8f2f47	Arthropoda	Insecta	Hymenoptera				86.875	public	1	Order		4	1
10997e7c70629cdb0864a2840ad101fd	Arthropoda	Insecta	Hymenoptera				86.562	public	1	Order		4	1
a635150620d31074a6cc34973017a97e	Arthropoda	Insecta	Hemiptera	Miridae			93.082	public	2	Family		1	1
6ccbcd4ecd40ba936d7adb2bb053bfa6	Arthropoda	Insecta	Lepidoptera				87.179	public	1	Order		1--4	1
0e5a94bf6117f67e9a188e21c75ab674	Arthropoda	Insecta	Hymenoptera	Formicidae	Lasius	Lasius niger	100.0	public	25	Species	BOLD:ABZ8330	2	1
87279ca725c0e4aabd9c32b226ad3573	Arthropoda	Insecta	Diptera				85.149	public	1	Order		1--4	1
c5140595cde96672b971a2f4028f6c47	Arthropoda	Insecta	Lepidoptera				86.25	public	1	Order		1--4	1
06a86350977b28777b0f22df1f32cc7a	Arthropoda	Insecta	Hemiptera				87.043	public	2	Order		1--2	1
463ae25600a9fcc9b149e249057d47db	Arthropoda	Insecta	Lepidoptera	Gracillariidae			90.385	public	1	Family		1--4	1
97991a72f1730c85f83f81593a7c5100	Arthropoda	Insecta	Hemiptera				85.05	public	2	Order		1--2	1
b41eb8e31d4f95cc8c6ff74a5ad1957e	Arthropoda	Insecta	Hemiptera				85.174	public	2	Order		1--2	1
644d8226c1c2ca98a0175024e752e31b	Arthropoda	Insecta	Lepidoptera				85.893	public	1	Order		1--4	1
5b264971dd6c5c8a99854784081c6ef6	Arthropoda	Insecta	Hemiptera				85.032	public	2	Order		1--2	1
3d37768384887d1e2d03f2f932074912	Arthropoda	Insecta	Hymenoptera				85.667	public	1	Order		4	1
9aafefd9ec3e736e0d556734947f26e5	Arthropoda	Insecta	Lepidoptera				85.938	public	1	Order		1--4	1
829abac9c4d4609e69d6cdbf0f0f87ad	Arthropoda	Insecta	Hymenoptera				85.304	public	1	Order		4	1
0c4b996753e2d79121f4a688f487ac72	Arthropoda	Insecta	Hemiptera				85.22	public	2	Order		1	1
5d1a98e89b4ea37fe175a898a404120c	Arthropoda	Insecta	Hymenoptera				85.938	public	1	Order		4	1
660e9bae4606ccc8826a5264ca02e5cc	Arthropoda	Insecta	Hymenoptera				87.461	public	1	Order		4	1
c12e6dad34b81e9f1704911d8052b80b	Arthropoda	Insecta	Hymenoptera				86.834	public	1	Order		4	1
713dc433527809c219b084fc9c1b4ac1	Arthropoda	Diplopoda	Julida	Julidae	Brachyiulus	Brachyiulus bagnalli	98.433	public	1	Species	BOLD:ACB4623	4	1
19b4fb2aeebe73812a379fe7af0932ea	Arthropoda	Insecta	Hymenoptera				88.401	public	1	Order		4	1
f4e6346837e1d5128929edab4adee3be	Arthropoda	Insecta	Hymenoptera				87.147	public	1	Order		2--4	1
a6500feee88edf4f87c1a3c9774f1a0a	Arthropoda	Insecta	Hemiptera				85.893	public	2	Order		1--2	1
7ca2b191452dce186656396d59414cac	Arthropoda	Insecta	Hemiptera				87.382	public	2	Order		1--2	1
dbccd0b2f7d9c2c687f5010c8740d00c	Arthropoda	Insecta	Hemiptera				85.58	public	2	Order		1--2	1
baef5251392ecf9dc405aeccea60e65b	Arthropoda	Collembola	Neelipleona	Neelidae			90.462	public	3	Family			1
1d522d70bc3caae5345467f860e2952f	Arthropoda	Insecta	Lepidoptera				85.032	public	1	Order		1--2--4	1
bd42ecd2da5bab5a27943ddea3f7585e	Arthropoda	Insecta	Lepidoptera				85.312	public	1	Order		1--4	1
9883dc35c24e0b6ea0e0708b21b0f441	Arthropoda	Insecta	Lepidoptera				85.312	public	1	Order		1--4	1
3eec046dc1a898651606cd02077a0252	Arthropoda	Insecta	Hymenoptera				85.266	public	1	Order		4	1
1c24fab6d18051fbfea085e18a4e5708	Arthropoda	Insecta	Hymenoptera				85.893	public	1	Order		4	1
853c9978722e46f2714057c2be574290	Arthropoda	Insecta	Lepidoptera				86.859	public	1	Order		1--4	1
19fa31addee9e2bca9da0409b34ba575	Arthropoda	Insecta	Hymenoptera				87.5	public	1	Order		4	1
78d3b15d0ef48ca7d73a1493d6019755	Arthropoda	Insecta	Hemiptera				85.079	public	2	Order		1--2	1
cb62bb24f831e766f9235232ee0a022a	Arthropoda	Insecta	Lepidoptera	Gracillariidae			92.835	public	1	Family		1--4	1
0a221edaff5449b68ecd26e089feafb9	Arthropoda	Insecta	Hemiptera				85.58	public	2	Order		1--2	1
3c1db193d19cbfdc4b963de224fb2078	Arthropoda	Insecta	Hemiptera	Miridae			93.06	public	2	Family		1	1
6c9b02ca8b24def228c9f5fe3d513271	Arthropoda	Insecta	Hymenoptera				85.669	public	1	Order		4	1
75b55ad6556ee63da7fb9f6cbb4b9742	Arthropoda	Insecta	Lepidoptera				86.52	public	1	Order		1--4	1
14c07a2ce87c3a7d1673d17fecc25be8	Arthropoda	Insecta	Hymenoptera				88.365	public	1	Order		4	1
16499e4ac10e698c6763c8b622805a3d	Arthropoda	Insecta	Lepidoptera				85.902	public	2	Order		1--2	1
c394fe095dfcc873f1a1a0cc6414e234	Arthropoda	Insecta	Lepidoptera				86.859	public	1	Order		1--4	1
dd2202e8c2fffea1eb7c8d2b06ee3cf9	Arthropoda	Insecta	Hymenoptera				86.645	public	1	Order		4	1
610368ed81cdc62277552e563e410ea0	Arthropoda	Insecta	Hymenoptera				85.938	public	1	Order		2--4	1
98c2184553ef4193442467f8b80dce27	Arthropoda	Insecta	Lepidoptera				86.52	public	1	Order		1--4	1
c407de864113418b6aa55d87e6711c4c	Arthropoda	Insecta	Hymenoptera				85.312	public	1	Order		4	1
82e33e194f4aab633525dce790ec0861	Arthropoda	Insecta	Hemiptera				86.478	public	2	Order		1--2	1
43994e27711c03de32b3a92b61d4fcef	Arthropoda	Insecta	Hemiptera				85.256	public	2	Order		1--2	1
cadc44e4fe2f34a8543086eb9b553906	Arthropoda	Insecta	Hemiptera				85.35	public	2	Order		1--2	1
b5dcc5b5b2c2b26021026434e8ffcd7d	Arthropoda	Insecta	Hymenoptera				85.667	public	1	Order		4	1
e52d74b05483672c1ea32881d21b2179	Arthropoda	Insecta	Coleoptera				87.539	public	2	Order		2	1
4e8441afbc3f78e2132b50755609f89d	Arthropoda	Insecta	Hymenoptera				86.875	public	1	Order		2--4	1
cf8318bb7e5fa42e032ca0ba6e63170c	Arthropoda	Insecta	Hemiptera				85.535	public	2	Order		1--2	1
555e0f17f50a370559e8e983cb593cb2	Arthropoda	Insecta	Hymenoptera				85.849	public	1	Order		4	1
be938c05035e11af725bdfe88cff807c	Arthropoda	Insecta	Hemiptera				87.043	public	2	Order		1--2	1
a540855249333fae9eb93c64fd169af9	Arthropoda	Insecta	Diptera				85.099	public	1	Order		1--4	1
4ffc4d56c35fbd3a97d26cf1502324e3	Arthropoda	Insecta	Hymenoptera				85.893	public	1	Order		4	1
a946d20d0f8beb9e7f6f262b015b2bca	Arthropoda	Insecta	Lepidoptera				86.562	public	1	Order		1--2--4	1
9036a206a098e884a449333fc759366c	Arthropoda	Insecta	Hymenoptera				85.032	public	1	Order		4	1
24961575ca51eefdb8adf68bde6e8428	Arthropoda	Insecta	Lepidoptera				85.893	public	1	Order		1--4	1
82bc5b500d3282591aa393f722c8c832	Arthropoda	Insecta	Hymenoptera				85.938	public	1	Order		4	1
f6efba25f922f984aae7b3858c9be585	Arthropoda	Insecta	Lepidoptera				85.312	public	1	Order		1--4	1
f8552f167ff7a36f805ddee4a0f18cc5	Arthropoda	Insecta	Coleoptera				87.5	public	2	Order		2	1
d3401a93d4d254871836d3d8eab0f571	Arthropoda	Insecta	Lepidoptera				85.625	public	1	Order		1--4	1
ad3bf18ed526567f10605233d1e9571f	Arthropoda	Insecta	Lepidoptera				87.812	public	1	Order		1--4	1
b356ccdad1a0c27ca0eba50cb96a5bc2	Arthropoda	Insecta	Hymenoptera				85.625	public	1	Order		4	1
46035bef3fbb8940d01a7236b0101a23	Arthropoda	Insecta	Lepidoptera				85.39	public	1	Order		1--4	1
a0484d45dcb77e44758d1a711d085d0a	Arthropoda	Insecta	Hemiptera				85.209	public	2	Order		1--2	1
737a016653b45750d543cb60dcfcbc77	Arthropoda	Insecta	Lepidoptera				85.0	public	1	Order		1--2--4	1
ef963b98550be6c500652b23393f74b2	Arthropoda	Insecta	Lepidoptera				86.562	public	1	Order		1--4	1
93786a769aedd2a3827b5e6b79853ac7	Arthropoda	Insecta	Hymenoptera				85.58	public	1	Order		4	1
0e3a4640d6faba0b3cfcd01e2f2c9e94	Arthropoda	Insecta	Hymenoptera				85.625	public	1	Order		4	1
79089575d6062b5102b94af723dce093	Arthropoda	Insecta	Hymenoptera				87.461	public	1	Order		4	1
892b39a7a1c9b1b8614a61732c66ec67	Arthropoda	Insecta	Hymenoptera				86.834	public	1	Order		4	1
c155c3708cfc9f1cbca4f1f6d9011ba9	Arthropoda	Insecta	Hemiptera				85.893	public	2	Order		1--2	1
aaeafd2a80e0d0ca999ba188c4bf55c2	Arthropoda	Insecta	Hymenoptera				85.938	public	1	Order		4	1
42330743311299055f7ff9266a810e85	Arthropoda	Insecta	Hymenoptera				86.645	public	1	Order		4	1
c70db812ba567ef7c2cdbcc3116715bd	Arthropoda	Insecta	Hymenoptera				85.893	public	1	Order		4	1
9ab628efff091e829f5c6bc5258a0215	Arthropoda	Insecta	Hemiptera				85.174	public	2	Order		1	1
63739c850f5dde3e9e92a43da08121bd	Arthropoda	Insecta	Hymenoptera				85.623	public	1	Order		4	1
c8346a974dad4810d9b8e314a2b15cce	Arthropoda	Insecta	Hymenoptera				85.266	public	1	Order		4	1
cbb037bbf9f87b2a703929327a0dc851	Arthropoda	Insecta	Hymenoptera				85.893	public	1	Order		2--4	1
2f4c2ab51f0f07324a43a9cc791488e7	Arthropoda	Collembola	Poduromorpha	Tullbergiidae	Mesaphorura	Mesaphorura yosii	100.0	public	3	Species	BOLD:AAG0679	2	1
0d7179f7af36b8cd8e9178dd8b6caa9d	Arthropoda	Insecta	Hemiptera				87.421	public	2	Order		1--2	1
d64fd5a193aa694f9e8275d29bda2d6d	Arthropoda	Insecta	Hymenoptera				86.25	public	1	Order		2--4	1
ee222c58f56f572fd412605642181f6a	Arthropoda	Insecta	Hymenoptera				86.25	public	1	Order		4	1
0f6196410972e2a4fc3ac1f4d7befb5e	Arthropoda	Insecta	Hemiptera				85.032	public	2	Order		1--2	1
eead5b9d3ef9e98f41685a603c1c1b86	Arthropoda	Insecta	Lepidoptera				86.604	public	1	Order		1--4	1
af34fa2cd9378c4ccd53fdffed2e2cdd	Arthropoda	Insecta	Lepidoptera				86.859	public	1	Order		1--4	1
ceefe00927812de781eacac07869932b	Arthropoda	Insecta	Lepidoptera				89.062	public	1	Order		1--4	1
bcd112059a47c688a999b4359cd8e7cb	Arthropoda	Insecta	Hymenoptera				86.25	public	1	Order		2--4	1
785652e7adf1e8c04ee231b859aea4a9	Arthropoda	Insecta	Lepidoptera				85.67	public	1	Order		1--4	1
4c3df001c43fe4c7dbd09be6184f40d3	Arthropoda	Insecta	Hemiptera				86.495	public	2	Order		1--2	1
f1bfb105828dad49b7c5a71694e1ab8e	Arthropoda	Insecta	Hemiptera				85.58	public	2	Order		1--2	1
80a5c3183974bd298eae1afcca5d8f8e	Arthropoda	Insecta	Coleoptera	Carabidae	Clivina	Clivina fossor	99.686	public	30	Species	BOLD:AAH0274;BOLD:AES2051	5	1
d8296b8c24701bde0f6b6a0e65de29b0	Arthropoda	Insecta	Hymenoptera				88.401	public	1	Order		4	1
43826f942713d50ca0acb25f01af8a44	Arthropoda	Insecta	Hemiptera				85.304	public	2	Order		1--2	1
2ce572821fe37deeec685ef691d2c64e	Arthropoda	Insecta	Lepidoptera				85.577	public	1	Order		1--4	1
aa283d9a48108423b6f5fd6a357f09b1	Arthropoda	Insecta	Lepidoptera				85.938	public	1	Order		1--4	1
4e2e50f2b7169ad4cb86d716b1d1fbb2	Arthropoda	Insecta	Hymenoptera				86.834	public	1	Order		2--4	1
2e3db5804a8fbe590d9b1455bf25fc6f	Arthropoda	Insecta	Lepidoptera				86.184	public	2	Order		1--2	1
ab4ae242d3a84215c7fbe89037ea4433	Arthropoda	Insecta	Hymenoptera				87.5	public	1	Order		4	1
40000cac9bd84c1d2738dd55a38292c8	Arthropoda	Insecta	Lepidoptera				85.312	public	1	Order		1--4	1
f9e05d1465625358cee14e982f02852f	Arthropoda	Insecta	Hymenoptera				85.942	public	1	Order		4	1
ecdd786673e0c47ea223d1fe3c4601d4	Arthropoda	Insecta	Lepidoptera				86.562	public	1	Order		1--4	1
b06a884ad077769814497be2b0439ba7	Arthropoda	Insecta	Lepidoptera				85.902	public	2	Order		1--2	1
13c39aee60e0582ad3a653a3a0cc92cc	Arthropoda	Insecta	Lepidoptera				86.604	public	1	Order		1--4	1
6170d2acc8a7c8f3ff97d58046e30ca3	Arthropoda	Insecta	Hymenoptera				85.312	public	1	Order		2--4	1
a377d4ca64629ef56fe8d847fceb6bab	Arthropoda	Insecta	Hemiptera				87.147	public	2	Order		1--2	1
cd87e7652fb3f356f86e6b5c2f41750a	Arthropoda	Insecta	Lepidoptera				87.821	public	1	Order		1--4	1
1f6d9229f3fc55a465ddced24672ebe5	Arthropoda	Insecta	Lepidoptera				85.39	public	1	Order		1--4	1
121cfed01686633b520bcdc4fb9272dc	Arthropoda	Insecta	Hymenoptera				86.207	public	1	Order		4	1
0bf7c243fb5cbf58f89cd48c9ff77c46	Arthropoda	Insecta	Hemiptera				85.58	public	2	Order		1--2	1
8ef214c74cc9fe157f5783b2dd48b635	Arthropoda	Insecta	Coleoptera				87.385	public	2	Order		2	1
91effbe6a3316b53f2c8769d45adcafd	Arthropoda	Insecta	Hemiptera				85.256	public	2	Order		1--2	1
03a05ec38a780c10f083697225cc9bf5	Arthropoda	Insecta	Hemiptera	Aphididae			94.462	public	100	Family			1
916745a0be07ca8b12aeb049cab1cb40	Arthropoda	Insecta	Hymenoptera				86.562	public	1	Order		2--4	1
4139573d75b9c95b9b62c9d31d15ca83	Arthropoda	Insecta	Hymenoptera				85.938	public	1	Order		4	1
c0b0f9789472ec3d8dce121e450aaff2	Arthropoda	Insecta	Lepidoptera				86.859	public	1	Order		1--4	1
9dd7a995039e8a9266d03d80d0878297	Arthropoda	Insecta	Lepidoptera				87.578	public	2	Order		1--2	1
6f0fe8094ecc4a5e9b8b95258fefb7f2	Arthropoda	Insecta	Lepidoptera				85.938	public	1	Order		1--2--4	1
ea61ee73514077078c58ef82b0acd979	Arthropoda	Insecta	Lepidoptera				85.39	public	1	Order		1--4	1
5bfba701836a8968a2b2ff1abfce47ce	Arthropoda	Insecta	Hymenoptera				87.188	public	1	Order		4	1
03642386302ce8c672c02d120ce76093	Arthropoda	Insecta	Hymenoptera				85.893	public	1	Order		2--4	1
1b6dd1fdd716089cb194eecd320e6cca	Arthropoda	Collembola	Entomobryomorpha	Isotomidae	Parisotoma	Parisotoma notabilis	100.0	public	31	Species	BOLD:AAA4157		1
460134b10d287183ffcada17f3a30b74	Arthropoda	Insecta	Hymenoptera				85.893	public	1	Order		4	1
8fcf3aeb3054b9f5bdf5a158f773b6bf	Arthropoda	Insecta	Lepidoptera				86.025	public	1	Order		1--2--4	1
c147d04763c256711541b8161590bf3a	Arthropoda	Collembola	Entomobryomorpha	Isotomidae	Parisotoma	Parisotoma notabilis	100.0	public	31	Species	BOLD:AAA4157		1
19a274e630e74f31ea6cd8047280c3c0	Arthropoda	Insecta	Hemiptera				85.849	public	2	Order		1--2	1
9da083ade026d87469763f79c5796d0b	Arthropoda	Insecta	Hymenoptera				86.645	public	1	Order		4	1
1f2a0583e5dae4fdf2f322b611aaff09	Arthropoda	Diplopoda	Julida				85.266	public	1	Order		4	1
1e5c099b24294e7d0ded18b88a5cd652	Arthropoda	Insecta	Lepidoptera				86.562	public	1	Order		1--4	1
445272c19768be260700e3202435d931	Arthropoda	Insecta	Lepidoptera				89.028	public	1	Order		1--4	1
20cb9e10be220d30bb387094eef70bb3	Arthropoda	Insecta	Hymenoptera				85.047	public	1	Order		4	1
7f5167b74659fff24caea9a148f4f4cd	Arthropoda	Insecta	Hemiptera				85.358	public	2	Order		1--2	1
566c182a6df9e40e44cddbd28254f50f	Arthropoda	Insecta	Lepidoptera				88.438	public	1	Order		1--4	1
495493c095842fa6317620c6e9ac214e	Arthropoda	Insecta	Lepidoptera				86.562	public	1	Order		1--4	1
3a38a6fd6d3246146b80578bb618b8c9	Arthropoda	Insecta	Lepidoptera				86.538	public	1	Order		1--4	1
0f589a6b7540e6f930af591ae5e516d3	Arthropoda	Insecta	Hymenoptera				86.25	public	1	Order		4	1
56658655ba6bcf7d297678b7f2cce8b7	Arthropoda	Insecta	Lepidoptera	Gracillariidae			90.0	public	1	Family		1--4	1
94e1925591306f49b1288be5911abb5e	Arthropoda	Insecta	Lepidoptera				86.604	public	1	Order		1--4	1
b8a7000ef51881db69012c353e4224ef	Arthropoda	Insecta	Hymenoptera				85.623	public	1	Order		4	1
0b3dc6acf900c8f4aa3eca23ba5c8c36	Arthropoda	Insecta	Lepidoptera				87.812	public	1	Order		1--4	1
3ec9d09ed698b77d771d82ba9eecc822	Arthropoda	Insecta	Hymenoptera	Formicidae	Solenopsis	Solenopsis fugax	99.687	public	16	Species	BOLD:AAU1369;BOLD:ADX2878;BOLD:AEL6530;BOLD:AEK2690;BOLD:AED9635;BOLD:ADJ4796	5	1
beceb98f47402b6622e4166e2b2bb3bb	Arthropoda	Insecta	Lepidoptera				88.125	public	1	Order		1--4	1
a6421e2e17fed4a5b06ed60f8af133da	Arthropoda	Insecta	Hymenoptera				85.893	public	1	Order		4	1
865eafa6f75f6a65a925d70fbcd371dd	Arthropoda	Insecta	Hymenoptera				85.714	public	1	Order		2--4	1
764cc7f6bfefd74600ec4f9d58e72552	Arthropoda	Insecta	Hymenoptera				85.669	public	1	Order		4	1
5b87bb96b012ea7ae28df11fb810f9dc	Arthropoda	Insecta	Hymenoptera				86.207	public	1	Order		2--4	1
76a1912f0cd5e9be908b751809963a9e	Arthropoda	Insecta	Lepidoptera				85.197	public	1	Order		1--4	1
3a38935ebb3339b8862b86676b193962	Arthropoda	Insecta	Hemiptera				85.535	public	2	Order		1--2	1
e05937cc203af4253858b4336b132e1e	Arthropoda	Diplopoda	Polydesmida	Polydesmidae	Polydesmus	Polydesmus complanatus	99.06	public	5	Species	BOLD:AAN3546;BOLD:ACT7735;BOLD:AEG2061;BOLD:ACX0551;BOLD:ACZ3283	5	1
0d8a4d798ff3186c5fc011abf650d466	Arthropoda	Insecta	Hemiptera				87.107	public	2	Order		1--2	1
844bf6181c5a520f862290cad26e3c26	Arthropoda	Insecta	Hymenoptera				86.25	public	1	Order		2--4	1
